Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
OTR.BEB.ESPIRITUOSAS;;24.848;24.988;25.462;25.563;26.648;22.505;25.123;23.212;25.635;25.398;24.325;27.167;23.007;29.559;22.566;26.133;19.409;25.862;28.168;27.335;26.455;23.549;26.832;24.404;24.34;19.807;26.681;23.143;26.081;23.294;25.766;23.71;25.37;17.726;21.354;23.218;27.188;31.746;30.479;28.245;20.412;23.03;2.0;VALOR
COMBINADS&DERIVADOS;;8.588;9.678;8.046;8.792;9.079;7.542;7.854;10.41;12.532;9.203;7.899;11.023;10.683;8.754;6.157;7.476;6.033;7.362;11.096;11.018;8.467;7.434;13.105;9.142;6.791;4.77;4.945;9.653;4.217;8.671;8.686;8.692;9.982;4.925;11.755;10.414;12.451;11.286;10.811;7.309;7.292;5.703;1.0;VALOR
COMB&DERIV.SIN ALC;;4.731;5.122;3.905;3.981;5.79;5.164;4.198;4.961;8.273;4.615;4.867;5.436;5.594;4.865;3.779;4.329;3.279;4.056;5.813;6.435;4.871;4.773;7.132;4.938;3.861;2.517;2.382;4.132;2.732;4.34;4.958;5.052;4.84;2.211;5.708;4.963;7.392;5.712;6.139;4.077;3.734;3.686;2.0;VALOR
VINAGRE;;74.826;74.522;71.981;75.635;74.205;76.548;76.004;70.094;73.905;71.615;78.615;77.935;70.866;76.149;80.866;78.478;72.703;76.633;75.647;74.9;74.019;71.924;75.51;74.177;82.565;76.178;80.109;66.805;76.14;78.964;74.79;72.767;73.825;58.751;73.135;70.103;75.985;79.845;71.962;80.37;69.468;81.136;1.0;VALOR
VINAGRE DE VINO;;50.264;47.926;44.209;50.651;50.958;55.581;51.767;46.664;46.569;44.579;56.855;48.825;43.965;51.454;59.216;55.262;48.085;52.027;49.243;52.014;50.564;47.619;52.854;49.766;61.575;47.063;51.4;39.175;54.01;54.691;50.565;46.32;50.091;31.109;42.823;46.678;48.663;56.738;43.488;56.479;45.507;59.094;2.0;VALOR
VINAGRE BALSAMICO;;28.876;34.811;30.463;29.169;26.827;23.341;27.699;31.986;35.371;31.892;25.449;39.321;31.609;30.745;23.753;27.336;23.293;28.661;31.333;33.769;35.393;25.761;19.665;27.382;33.715;31.614;36.734;23.452;30.604;32.298;28.188;29.75;25.699;26.007;32.714;31.994;36.134;34.901;30.072;30.343;23.605;23.378;2.0;VALOR
OTROS VINAGRES;;31.434;28.937;29.989;34.195;31.088;31.99;32.273;27.643;30.026;28.863;34.399;32.864;26.996;32.763;36.045;34.373;29.834;33.379;32.28;30.401;28.176;31.988;36.208;28.715;29.786;32.826;33.809;35.347;26.978;33.811;32.482;30.583;29.889;19.448;30.354;27.652;30.318;34.641;32.239;34.281;24.273;37.133;2.0;VALOR
TOTAL ZUMO Y NECTAR;;75.405;79.89;75.825;76.018;76.472;69.347;72.106;87.037;86.122;77.92;72.414;85.228;79.392;76.492;67.701;72.211;65.348;72.391;81.174;85.446;78.795;79.492;75.518;76.96;72.065;68.162;64.27;76.911;77.378;75.841;75.572;74.035;76.005;69.944;77.434;87.042;85.983;81.008;80.152;74.537;64.649;66.434;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;36.233;43.21;40.897;37.065;35.54;26.03;33.787;45.362;45.094;40.931;30.731;48.104;42.304;36.649;27.183;32.029;29.422;34.227;39.934;43.388;40.157;28.259;32.794;42.525;36.501;30.796;34.877;39.384;28.419;30.939;37.273;36.993;40.231;38.819;44.184;45.379;45.39;39.639;40.506;33.781;30.807;26.342;2.0;VALOR
ZUMO CONCENTRADO;;33.144;37.347;31.704;33.896;32.548;29.709;28.846;47.903;48.916;34.672;31.388;39.788;39.022;33.048;26.054;29.627;21.748;28.616;39.302;46.637;35.071;31.626;37.68;31.651;32.182;31.25;27.953;33.572;39.242;38.802;34.222;28.917;29.563;21.697;29.46;47.903;47.828;37.826;39.744;28.691;21.689;25.832;2.0;VALOR
Z.C.NARANJA Y MEZCL;;6.799;7.873;7.453;7.192;4.61;6.46;6.262;9.673;8.4;7.272;6.29;8.592;8.007;6.382;5.885;6.14;4.927;6.499;7.546;8.851;7.921;4.797;6.701;8.226;6.7;6.795;6.33;3.969;6.409;8.78;6.628;5.932;6.935;3.272;8.68;9.675;8.577;8.213;6.307;4.994;5.577;6.364;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;12.623;13.379;12.728;13.327;13.224;10.726;10.166;23.69;20.134;13.212;11.952;18.585;15.384;11.85;9.593;10.709;7.295;10.706;15.375;19.036;15.029;10.761;15.686;10.885;13.081;12.849;6.709;13.354;15.618;15.738;13.76;10.118;9.826;5.268;12.26;23.691;18.396;12.65;17.64;9.918;7.547;9.127;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;12.534;15.325;12.487;11.413;11.547;11.843;10.458;20.917;19.896;13.253;11.725;14.884;15.375;12.099;9.832;10.982;7.479;9.947;14.618;19.863;11.177;14.212;16.33;12.544;13.064;11.801;8.844;7.218;15.595;13.854;12.626;10.729;12.712;6.672;10.226;20.919;20.843;13.063;15.718;10.345;5.811;9.465;3.0;VALOR
Z.C. OTROS;;19.528;21.595;17.83;21.038;19.63;17.015;16.488;29.082;31.703;20.428;18.505;23.888;23.426;19.79;14.619;17.268;12.614;15.77;23.699;28.588;20.237;19.613;21.74;18.287;17.142;17.68;16.832;26.397;21.133;22.912;20.09;17.372;18.007;15.241;14.341;29.083;30.02;22.562;23.853;16.601;13.602;13.93;3.0;VALOR
NECTARES;;47.358;48.709;44.015;50.935;48.991;43.296;43.624;63.116;58.651;48.969;45.547;62.059;51.896;47.432;39.383;43.506;37.698;43.286;52.309;59.257;50.404;43.811;49.783;46.278;46.892;48.136;38.15;56.423;51.125;52.09;47.974;45.223;43.407;41.675;47.203;63.125;56.755;53.162;54.311;43.922;39.526;38.204;2.0;VALOR
NEC.LIGHT O S.AZUC.;;40.079;41.175;37.11;42.768;42.025;36.808;36.605;54.681;50.89;41.56;38.453;54.001;44.225;40.267;32.822;36.636;30.455;36.977;44.998;50.766;40.215;38.634;43.128;39.55;40.684;40.315;32.09;49.291;45.008;42.532;40.839;39.616;34.893;32.554;40.573;54.68;49.24;44.483;46.564;38.405;32.425;31.579;3.0;VALOR
ZUMOS DE HORTALIZAS;;4.389;5.173;4.698;4.565;4.649;3.156;4.372;3.912;4.9;4.748;4.076;4.04;4.298;5.339;3.826;4.598;3.873;4.673;4.157;4.93;5.521;3.58;6.6;4.376;2.659;1.499;3.22;3.298;2.382;3.985;4.314;4.123;6.111;2.721;4.707;3.912;4.667;4.537;5.527;5.017;4.855;3.978;2.0;VALOR
ZUMO Y NECTAR RESTO;;31.472;33.887;32.953;31.067;28.951;30.358;30.256;38.208;34.805;32.242;30.611;32.464;31.106;33.977;30.082;32.072;26.478;30.766;34.199;35.994;37.341;54.025;22.768;31.771;26.322;19.353;18.325;18.696;32.125;29.916;32.552;30.797;31.107;19.572;28.671;38.21;35.917;34.896;32.247;33.573;25.826;30.109;2.0;VALOR
HORCHATAS;;26.617;28.857;29.104;26.132;23.524;25.507;26.182;27.948;28.925;27.544;25.588;27.396;25.486;29.988;25.074;27.584;22.562;26.379;28.859;29.868;33.505;53.369;19.252;28.561;15.503;6.975;9.039;10.516;24.727;24.291;27.703;25.192;28.982;17.851;24.559;27.95;31.072;31.38;26.664;29.592;22.853;24.866;3.0;VALOR
ZUMOS ENRIQUECIDOS;;48.402;52.721;47.613;50.101;48.269;43.0;44.074;64.904;62.608;51.265;45.089;61.704;54.71;48.662;38.739;43.823;37.31;43.238;54.68;61.993;50.769;46.749;51.559;48.215;49.016;45.047;41.284;50.105;50.714;48.629;49.078;48.147;46.101;42.471;48.281;64.902;61.46;54.265;57.106;44.296;37.239;37.769;2.0;VALOR
Z.E.CON CALCIO;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON VITAMINAS;;47.545;51.812;45.891;49.382;47.469;42.578;43.185;64.277;61.787;50.027;44.677;60.047;53.652;47.722;38.395;43.169;36.484;42.267;53.755;61.309;49.682;45.785;51.043;47.403;48.516;44.401;40.446;48.231;50.8;48.133;48.154;46.988;45.186;41.343;46.264;64.275;60.706;53.452;55.978;43.438;35.374;37.573;3.0;VALOR
Z.E.CON CAL.Y VIT.;;0.052;0.059;0.035;0.077;0.035;0.06;0.035;0.097;0.135;0.073;0.032;0.013;0.111;0.06;0.0;0.031;0.0;0.053;0.029;0.136;0.057;0.0;0.0;0.0;0.0;0.0;0.0;0.971;0.0;0.0;0.035;0.166;0.0;0.0;0.0;0.097;0.08;0.056;0.245;0.116;0.0;0.0;3.0;VALOR
Z.E.CON OTROS;;2.944;4.271;3.494;2.813;3.32;1.449;2.851;2.509;3.886;4.581;1.286;7.787;4.295;2.895;1.308;2.031;2.875;2.917;2.605;3.445;3.08;4.111;2.368;2.634;1.16;2.67;3.585;5.196;3.129;2.354;2.853;3.476;3.092;6.233;6.691;2.509;3.54;3.002;3.606;2.58;4.147;1.22;3.0;VALOR
TOTAL PATATAS;;98.925;99.392;99.024;98.99;98.434;98.64;98.758;99.329;99.713;98.847;99.024;98.909;99.093;99.156;98.787;98.969;98.09;99.147;99.303;99.41;99.158;99.029;99.41;99.324;97.126;97.209;98.827;98.891;97.938;98.711;99.1;98.729;99.319;96.991;99.068;99.33;99.697;99.63;99.143;99.37;98.048;98.749;1.0;VALOR
PATATAS FRESCAS;;94.924;95.845;95.103;94.898;93.679;94.736;94.851;95.492;95.689;94.214;95.882;93.781;94.475;95.829;96.185;96.0;93.288;95.142;95.534;96.019;96.152;94.621;96.295;95.621;90.478;90.931;94.425;94.47;91.813;94.476;95.095;94.432;96.66;90.928;93.509;95.497;96.065;96.709;95.662;96.413;92.065;96.121;2.0;VALOR
PATATAS CONGELADAS;;34.17;39.814;35.001;35.106;34.573;26.957;28.065;58.066;53.956;38.209;29.47;54.395;47.191;31.517;18.757;25.245;19.823;28.666;38.477;53.924;34.209;36.556;39.193;38.705;24.788;24.573;22.849;37.08;25.644;33.187;37.039;33.668;31.822;38.414;43.895;58.078;53.07;39.578;44.488;24.412;18.389;17.124;2.0;VALOR
PATATAS PROCESADAS;;88.947;93.535;90.081;88.61;89.252;83.656;86.727;94.427;97.586;91.235;86.141;93.412;93.661;90.031;81.643;85.961;80.567;88.687;92.676;95.38;89.924;91.995;92.345;91.704;84.104;80.748;81.425;82.742;87.456;89.203;89.092;88.583;89.518;86.126;93.182;94.42;96.826;93.86;93.356;89.53;81.683;80.675;2.0;VALOR
PATATAS FRITAS;;87.282;92.455;88.519;86.895;88.057;81.072;84.8;93.372;97.043;89.72;84.308;92.345;92.554;88.232;79.398;83.941;77.883;86.961;91.381;94.598;88.311;90.634;91.01;90.023;82.137;78.7;79.359;80.633;86.122;88.269;87.662;86.389;87.279;85.268;92.226;93.365;96.265;92.729;91.52;87.546;78.34;78.389;3.0;VALOR
T.HORTALIZAS FRESCAS;;99.816;99.885;99.921;99.769;99.716;99.785;99.808;99.849;99.871;99.804;99.834;99.835;99.826;99.809;99.875;99.842;99.705;99.849;99.851;99.868;99.805;99.918;99.839;99.82;99.895;99.598;99.77;99.781;99.718;99.802;99.841;99.785;99.855;99.782;99.825;99.85;99.879;99.927;99.806;99.828;99.573;99.865;1.0;VALOR
TOMATES;;97.498;98.692;97.973;97.732;96.492;96.221;97.442;98.016;97.828;97.449;97.597;97.186;97.56;97.944;97.733;97.841;96.096;97.833;98.091;98.053;98.254;97.286;97.798;97.962;97.057;96.593;95.346;97.31;97.635;97.827;97.118;97.335;98.286;95.581;97.472;98.019;98.161;98.488;96.938;98.602;95.79;97.706;2.0;VALOR
CEBOLLAS;;95.758;97.06;96.226;96.005;94.351;94.765;95.635;96.228;96.666;95.38;96.258;96.18;95.547;96.04;96.55;96.293;93.445;96.414;96.873;96.644;95.903;95.324;97.035;95.196;96.479;93.047;96.35;96.967;94.837;95.661;95.705;96.354;95.488;89.968;96.696;96.23;96.609;98.494;95.773;96.662;93.01;96.44;2.0;VALOR
AJOS;;84.315;85.55;82.432;85.191;83.048;84.247;85.243;82.566;82.851;82.484;86.844;82.643;80.857;87.069;88.885;87.95;83.188;86.02;83.964;84.264;82.06;83.865;86.81;83.502;82.343;87.179;87.853;81.908;83.864;85.035;83.96;83.682;85.635;70.26;79.994;82.572;84.505;87.278;81.046;90.228;81.969;89.805;2.0;VALOR
COLES;;56.321;60.286;56.975;57.023;54.664;53.022;57.152;60.368;54.347;54.127;59.821;50.719;55.605;58.408;61.303;59.613;49.385;61.689;60.012;55.485;61.769;53.667;51.536;56.453;62.658;55.963;54.859;56.865;64.039;57.456;54.349;56.741;56.979;42.165;52.827;60.386;56.615;63.016;55.027;65.21;46.244;61.097;2.0;VALOR
PEPINOS;;75.316;80.412;75.366;74.651;77.066;70.06;74.964;77.731;78.493;76.303;74.721;75.799;76.826;78.056;73.842;75.924;69.564;77.646;77.633;77.335;77.509;80.739;80.703;81.041;66.513;54.051;62.321;72.719;78.723;76.897;74.671;71.277;80.128;70.004;74.985;77.745;79.139;81.383;74.163;81.14;70.494;72.941;2.0;VALOR
JUDIAS VERDES;;60.921;66.131;61.557;59.748;56.18;59.972;61.927;57.673;59.325;58.224;64.438;45.142;56.78;64.035;68.266;66.032;56.252;65.222;62.816;59.634;68.962;62.524;59.039;58.704;49.752;57.867;70.106;42.857;62.653;61.487;59.018;60.092;65.592;43.213;52.296;57.677;60.592;67.461;57.073;70.428;53.055;67.859;2.0;VALOR
PIMIENTOS;;92.942;95.395;93.135;92.95;92.82;90.209;92.852;93.127;94.49;92.819;93.227;91.413;92.689;94.491;93.524;94.022;88.805;94.204;94.115;94.816;92.265;91.58;94.535;92.989;93.841;92.169;92.92;94.089;92.57;92.609;93.114;93.138;92.708;84.152;93.096;93.123;95.246;96.675;92.791;95.854;87.476;93.522;2.0;VALOR
CHAMPIÑONES+O.SETAS;;81.989;87.473;85.387;81.599;82.01;74.428;81.807;83.617;83.569;83.824;79.813;84.603;83.288;85.175;77.829;81.674;74.54;84.532;85.632;84.181;82.408;88.175;84.344;82.445;76.52;70.304;83.328;74.968;84.121;81.642;81.161;82.38;83.017;83.421;85.29;83.616;85.448;89.599;81.092;86.064;74.931;77.267;2.0;VALOR
LECHUGA/ESC./ENDIVIA;;95.207;96.324;95.756;95.623;94.138;93.998;95.101;95.098;96.518;95.143;95.288;94.587;94.664;96.492;95.436;95.97;92.432;96.176;95.788;96.666;95.95;95.469;96.579;95.138;95.925;92.293;94.552;92.12;95.845;94.656;95.318;94.581;96.121;89.912;95.215;95.091;97.13;97.809;95.024;97.238;91.971;95.178;2.0;VALOR
ESPARRAGOS;;40.617;49.267;41.958;41.027;36.461;33.916;40.713;42.848;39.68;41.805;39.241;39.878;39.327;43.09;40.286;41.729;34.246;44.085;42.093;42.863;45.188;49.97;38.861;47.353;27.972;27.352;35.186;14.375;38.524;37.367;41.237;36.814;48.681;33.513;45.336;42.853;41.615;48.201;35.291;46.39;28.79;40.807;2.0;VALOR
VERDURAS DE HOJA;;65.855;70.827;70.038;65.483;65.048;59.5;66.51;64.411;63.853;66.62;64.953;63.384;64.011;67.279;67.846;67.509;61.764;70.161;67.458;64.084;69.573;68.297;64.963;70.681;60.371;50.824;62.929;61.685;66.365;60.884;65.157;64.713;73.758;65.667;66.563;64.411;64.238;67.079;63.808;72.015;60.054;67.319;2.0;VALOR
ACELGA;;41.346;45.109;40.075;39.76;41.268;40.657;43.281;37.343;35.269;38.849;44.446;31.847;35.823;44.275;48.478;46.333;37.007;46.832;43.266;38.288;46.632;44.833;39.746;45.944;39.962;27.085;41.398;26.508;45.265;37.403;39.943;40.235;48.513;27.894;37.281;37.352;37.249;46.198;38.324;50.776;36.153;47.835;3.0;VALOR
BERENJENAS;;70.692;77.441;71.953;69.059;69.517;65.693;70.714;73.846;73.12;70.883;70.94;68.564;71.322;75.338;69.67;72.5;62.774;73.975;75.134;72.165;76.837;78.424;76.963;71.072;59.127;55.291;58.968;55.495;69.108;69.465;71.128;66.735;77.154;62.662;70.994;73.854;75.26;78.046;70.079;77.937;61.43;69.509;2.0;VALOR
ZANAHORIAS;;92.636;94.947;93.326;93.068;91.642;89.991;92.097;95.101;94.199;92.304;93.074;92.887;92.165;92.96;93.747;93.35;89.011;92.846;95.04;94.466;91.577;92.453;93.48;92.911;93.452;90.547;92.313;96.643;93.202;92.899;92.152;92.838;93.081;86.554;91.14;95.096;94.117;96.133;92.858;94.62;85.372;93.491;2.0;VALOR
CALABACINES;;85.437;90.496;88.36;83.851;85.011;80.099;84.414;90.018;88.912;86.521;84.237;83.421;86.847;87.947;83.788;85.976;78.403;86.341;89.264;88.553;86.064;84.959;86.872;88.119;85.263;75.846;81.622;90.64;86.34;86.076;84.187;84.884;88.437;77.14;84.015;90.016;89.117;90.61;84.68;89.927;79.145;83.247;2.0;VALOR
OTR.HORTALIZAS/VERD.;;97.23;98.334;97.356;97.186;96.543;96.54;97.156;97.972;97.373;97.213;97.263;96.681;97.096;97.811;97.628;97.722;96.113;97.284;97.775;97.902;97.628;97.835;97.475;97.245;95.717;95.347;96.98;98.076;96.375;97.045;97.299;97.164;97.728;95.239;96.347;97.974;97.882;98.482;96.287;98.168;95.486;97.708;2.0;VALOR
BROCOLI;;59.875;68.204;63.001;58.983;57.765;52.048;58.585;67.892;63.066;61.387;58.166;63.192;61.066;60.996;58.353;59.705;53.642;60.951;61.755;64.172;65.838;62.375;58.107;61.871;53.774;61.708;57.265;31.124;58.599;57.868;58.697;59.228;66.006;52.255;58.983;67.895;63.57;64.394;57.962;62.542;52.397;58.037;3.0;VALOR
ALCACHOFAS;;52.766;55.284;52.354;51.232;53.596;52.916;55.363;49.529;48.294;51.028;56.298;46.062;49.383;55.349;62.254;58.186;51.895;59.501;52.349;48.239;67.285;68.088;55.425;53.447;42.231;28.465;43.21;5.02;59.051;51.489;53.017;45.914;60.992;43.441;53.702;49.543;51.293;53.139;50.15;60.427;48.676;62.657;3.0;VALOR
APIO;;39.74;46.396;42.601;39.301;37.788;34.195;40.658;37.922;37.494;40.375;39.814;39.721;38.685;42.454;41.245;41.6;34.903;44.04;40.192;40.63;46.861;46.504;47.17;36.328;28.32;22.907;27.865;37.456;33.596;36.961;40.006;38.92;45.302;31.503;42.302;37.932;42.47;42.581;39.241;47.175;32.108;41.289;3.0;VALOR
COLIFLOR;;58.744;62.86;59.103;59.022;57.731;55.212;58.546;65.682;60.824;57.454;60.873;52.118;58.131;62.714;61.23;61.747;49.783;61.515;62.282;63.07;59.803;62.131;61.042;58.923;59.929;53.771;63.714;33.67;66.815;58.349;58.454;56.229;60.682;42.408;50.636;65.699;62.98;67.672;55.731;67.168;48.23;61.334;3.0;VALOR
PUERRO;;71.163;79.059;72.933;70.232;68.644;64.775;71.0;72.64;72.967;71.994;70.46;66.616;71.434;74.584;71.619;73.115;64.01;74.164;73.242;73.929;69.25;69.357;73.235;72.882;74.427;63.651;75.055;74.869;68.784;72.016;70.127;70.584;74.688;62.378;70.069;72.643;75.035;77.054;71.972;75.856;62.182;71.689;3.0;VALOR
CALABAZA;;59.597;69.64;65.555;58.809;55.368;49.458;57.263;71.921;66.305;62.265;56.836;63.504;64.068;62.558;53.258;58.052;49.379;57.567;67.38;66.736;60.63;62.413;60.749;60.734;50.84;51.329;54.391;80.58;60.402;57.194;59.304;60.772;61.776;55.408;54.843;71.928;70.357;66.339;58.674;63.947;48.991;52.304;3.0;VALOR
CANONIGOS;;24.607;29.17;28.803;23.659;24.98;18.406;24.107;23.923;28.556;27.079;21.758;25.424;27.022;26.98;19.847;23.478;22.256;24.01;25.978;27.019;20.739;28.136;24.955;26.322;33.132;23.862;20.552;21.684;19.988;22.432;25.444;24.839;25.93;25.982;25.904;23.923;30.047;27.035;26.161;25.93;25.221;19.505;3.0;VALOR
RABANOS/RABANITOS;;20.008;22.285;19.529;21.158;17.761;18.485;21.281;13.313;17.076;18.12;22.163;14.083;17.501;21.252;23.358;22.319;19.438;23.856;17.174;18.538;26.506;26.611;24.513;15.951;11.409;7.649;14.905;15.855;18.749;21.997;18.695;18.222;25.069;13.681;17.859;13.316;18.359;20.862;15.911;27.418;19.634;23.038;3.0;VALOR
VERD./HORT. IV GAMA;;91.977;95.011;93.051;92.993;91.474;87.618;91.346;94.78;93.815;93.585;90.067;95.819;92.932;93.456;88.717;91.092;89.834;91.778;92.414;94.352;93.755;93.818;91.991;92.46;91.798;83.851;90.016;93.884;85.218;89.269;92.833;92.567;94.037;94.082;94.038;94.772;94.618;94.028;92.692;92.719;89.004;88.43;2.0;VALOR
T.FRUTAS FRESCAS;;99.708;99.769;99.764;99.712;99.503;99.731;99.693;99.731;99.832;99.665;99.773;99.307;99.682;99.849;99.91;99.877;99.702;99.597;99.787;99.762;99.623;99.724;99.781;99.602;99.822;99.696;99.875;99.787;99.937;99.745;99.715;99.644;99.642;99.165;99.362;99.731;99.777;99.78;99.729;99.82;99.831;99.895;1.0;VALOR
NARANJAS;;84.925;87.751;85.714;84.655;81.951;83.932;85.272;84.893;85.412;83.519;86.98;79.136;83.86;86.184;90.028;88.019;83.432;85.562;85.908;85.17;86.684;74.323;84.466;86.712;90.811;88.787;89.271;81.171;90.239;83.911;83.525;84.937;87.19;77.489;79.507;84.891;84.922;87.934;80.654;89.566;82.519;90.092;2.0;VALOR
NARANJA NAVEL;;59.831;65.575;61.405;60.116;56.078;55.541;60.545;55.745;61.748;58.184;62.126;50.262;56.751;63.045;65.831;64.39;54.331;63.778;61.175;60.443;64.543;49.899;58.056;62.892;65.805;59.932;67.418;41.783;60.841;57.112;58.533;59.412;65.807;40.935;56.6;55.751;60.64;64.179;61.048;66.719;55.027;65.643;3.0;VALOR
NARANJA SALUSTIANA;;20.36;22.962;19.561;20.326;17.592;20.235;20.532;19.148;20.74;18.962;21.969;16.569;19.402;18.966;24.62;21.751;17.938;21.922;20.166;21.713;16.812;12.286;18.557;25.198;30.255;29.486;26.249;21.802;26.935;17.689;19.973;22.388;18.607;11.921;18.209;19.153;22.467;20.386;16.332;22.379;16.306;24.417;3.0;VALOR
NARANJA VALENCIA LA;;34.318;36.691;36.214;31.434;33.373;37.274;35.594;43.424;29.785;32.241;38.055;38.884;34.671;33.907;41.522;37.484;32.088;37.505;38.744;30.989;39.784;30.128;30.018;36.454;37.645;37.618;34.22;19.599;37.181;35.964;32.89;33.595;36.779;44.161;36.66;43.461;31.806;37.363;32.068;38.845;24.476;41.942;3.0;VALOR
MANDARINAS;;87.319;91.693;86.979;86.639;85.896;84.718;86.659;89.704;90.909;87.097;87.871;84.048;87.732;88.707;89.171;88.885;83.135;87.319;89.436;90.057;89.982;78.062;86.488;89.396;92.761;87.946;91.536;81.47;89.277;86.857;85.767;87.485;90.467;77.264;81.276;89.701;90.924;91.811;87.131;89.477;84.078;88.863;2.0;VALOR
LIMONES;;80.501;83.865;80.68;81.456;79.727;76.687;80.729;81.243;81.506;81.022;80.487;79.704;80.402;83.552;80.739;82.095;76.777;82.643;81.919;81.244;81.188;75.381;77.413;85.132;85.259;79.96;81.424;78.141;81.739;76.515;80.014;80.845;84.28;79.002;80.276;81.256;82.156;82.456;83.544;85.588;76.196;80.324;2.0;VALOR
PLATANOS;;96.342;97.931;97.075;96.107;95.176;95.108;95.777;98.385;97.831;96.066;96.762;95.944;96.538;96.088;97.46;96.749;93.95;96.118;97.581;97.872;96.169;96.71;96.285;96.697;96.072;96.803;96.033;94.665;96.049;96.966;95.961;96.414;96.697;92.511;94.259;98.38;97.851;97.841;95.972;96.875;91.423;97.578;2.0;VALOR
MANZANAS;;93.556;96.159;93.554;93.075;92.663;91.893;93.02;95.538;95.58;93.042;94.342;90.275;93.562;94.627;95.039;94.805;90.582;93.091;94.895;95.999;93.746;92.951;93.705;93.528;93.739;94.332;93.135;93.622;93.793;94.053;93.163;93.83;93.565;85.12;88.361;95.534;95.677;96.623;93.442;95.172;90.973;95.056;2.0;VALOR
MANZANA GOLDEN;;82.346;87.376;80.637;81.463;81.37;80.123;81.195;87.413;86.358;81.5;83.728;76.367;82.684;84.065;84.376;84.148;75.171;81.558;86.51;87.298;84.17;78.111;81.314;83.476;87.607;84.767;81.217;76.156;85.736;83.47;81.832;81.414;82.725;68.979;72.983;87.411;87.568;88.169;81.558;85.279;73.391;84.592;3.0;VALOR
MANZANA PINK LADY;;19.399;25.092;21.646;18.257;18.406;14.699;18.899;24.055;20.825;21.675;17.411;17.847;21.052;20.63;18.402;19.224;18.315;18.663;20.005;21.467;21.69;18.985;17.336;17.441;17.562;23.73;22.303;25.038;18.399;19.727;18.082;22.146;19.29;15.032;21.722;24.065;21.325;23.632;21.677;18.46;19.631;17.724;3.0;VALOR
MANZANA ROYAL GALA;;54.278;64.661;57.562;53.758;51.003;44.99;51.878;66.123;63.458;55.428;53.283;57.888;58.897;56.623;50.462;53.597;43.977;53.67;58.776;62.82;57.031;54.723;53.839;54.934;48.964;49.933;51.002;66.034;48.769;54.229;53.793;54.037;58.015;46.147;52.437;66.135;62.481;59.562;56.022;59.596;44.667;49.636;3.0;VALOR
MANZANA STARKING;;4.076;6.001;4.705;3.843;3.359;3.523;3.976;5.311;4.101;3.912;4.382;4.554;3.966;3.782;4.686;4.183;3.178;4.992;4.474;3.921;4.277;2.966;6.485;3.576;2.972;4.762;3.839;5.34;1.026;5.826;3.592;4.796;4.137;1.028;1.921;5.312;3.557;6.314;2.111;5.278;3.191;4.895;3.0;VALOR
MANZANA FUJI;;51.549;60.559;53.45;51.897;47.862;43.814;50.327;64.636;54.59;52.537;50.833;63.658;55.432;52.392;50.336;51.322;44.933;51.817;55.906;55.641;56.83;57.122;51.324;51.919;39.305;45.122;47.604;46.008;55.859;52.192;51.033;49.309;54.22;49.568;55.492;64.651;55.727;56.727;50.641;56.09;43.027;49.352;3.0;VALOR
MANZANA REINETA;;20.696;26.682;21.685;21.664;16.776;17.933;21.445;30.181;18.376;21.388;21.736;25.502;22.905;21.658;24.125;22.434;20.553;23.441;20.485;18.458;17.367;13.934;16.929;25.527;33.658;26.456;32.935;20.641;20.58;22.506;18.561;22.205;22.524;22.752;29.399;30.188;19.398;24.617;12.301;24.82;19.323;24.548;3.0;VALOR
PERAS;;85.334;88.952;85.18;84.26;84.841;83.435;84.964;89.782;85.758;84.391;86.94;83.238;84.445;86.264;89.286;87.656;81.318;86.065;87.477;87.227;85.785;84.816;85.205;85.815;88.127;87.041;82.7;81.197;88.575;85.413;84.802;85.175;85.628;70.738;80.168;89.78;85.992;89.098;85.16;88.838;79.177;89.342;2.0;VALOR
