Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
YOGURT DESNATADO;;55.302;61.116;56.409;55.922;53.419;49.354;54.886;57.544;57.138;57.443;52.645;61.048;56.181;57.22;52.139;54.787;47.869;57.201;56.894;60.526;56.052;54.036;54.408;54.002;52.919;62.968;54.731;54.284;56.18;54.874;56.71;55.479;51.63;51.509;60.078;57.544;57.879;63.539;56.25;60.776;46.632;50.729;4.0;VALOR
YOGURT ENRIQUECIDO;;16.042;19.665;19.187;15.954;13.279;12.451;16.009;15.264;17.28;17.958;13.758;14.763;17.428;17.925;13.877;15.975;13.362;17.488;18.153;15.911;19.839;16.707;13.574;15.597;16.045;15.073;16.638;9.221;13.462;15.807;14.837;17.719;18.018;14.166;21.379;15.264;17.758;17.299;18.216;19.649;13.42;13.869;4.0;VALOR
OTROS;;71.4;78.625;72.317;72.636;70.723;62.638;67.764;82.931;84.925;75.002;66.839;74.336;78.504;72.612;62.544;67.785;60.864;69.231;75.979;82.818;72.605;68.579;71.991;72.197;73.65;70.921;69.617;69.781;67.35;74.101;71.742;71.328;69.737;63.871;73.646;82.931;83.937;77.454;80.563;70.008;61.406;60.958;4.0;VALOR
YOGURT SIN LACTOSA;;15.332;21.057;18.357;14.467;13.435;10.068;15.047;19.835;14.269;17.84;12.236;20.482;17.588;15.747;11.575;13.748;11.95;16.374;15.985;17.655;16.905;14.449;14.624;16.355;13.3;14.621;14.876;13.329;15.238;14.513;14.331;16.575;16.873;20.846;21.291;19.835;14.998;18.558;14.881;17.048;11.668;10.942;4.0;VALOR
L.F.CON BIFIDUBACTE;;54.997;59.185;55.07;53.491;52.441;54.174;56.599;45.479;52.914;54.86;55.211;42.011;51.258;60.732;57.211;59.068;52.872;56.32;54.446;56.476;57.1;50.29;54.125;52.913;56.118;58.958;61.505;50.988;47.169;53.879;54.215;57.014;57.856;44.467;49.815;45.479;56.405;64.021;54.285;61.771;52.452;57.221;3.0;VALOR
O.LECHES FERMENTADS;;45.646;54.131;48.936;44.502;42.767;38.256;41.562;59.1;61.026;48.411;42.211;44.093;52.988;45.833;39.249;42.7;36.167;41.761;48.684;59.118;45.009;45.129;42.884;47.337;47.514;49.195;44.278;47.56;41.109;44.928;45.813;48.004;44.085;35.212;38.926;59.1;58.884;50.268;51.661;44.575;37.458;38.131;3.0;VALOR
LECHE FERM. SIN LACT;;15.603;21.379;18.635;14.785;13.67;10.251;15.362;19.942;14.386;18.097;12.525;20.606;17.675;16.137;11.946;14.13;11.967;16.97;16.12;17.938;17.266;14.449;14.787;16.823;13.289;14.876;15.278;13.754;15.517;14.507;14.603;16.859;17.363;20.833;21.268;19.942;15.254;19.059;14.878;17.714;11.667;11.333;2.0;VALOR
MANTEQUILLA;;55.607;62.753;61.069;55.734;51.989;47.185;54.488;59.659;60.216;56.516;54.544;53.615;56.161;56.72;55.581;56.183;49.619;55.778;59.342;59.582;56.331;51.277;56.104;54.845;48.083;57.587;60.317;65.221;48.787;53.443;56.538;56.451;56.763;47.674;54.777;59.659;58.484;58.81;60.653;58.594;48.424;54.342;2.0;VALOR
MANTEQ.ENV.LIGHT;;12.048;13.552;13.666;12.828;11.172;9.317;11.905;12.406;12.871;12.048;12.124;9.648;12.121;12.056;12.871;12.432;11.324;11.301;13.931;12.242;12.068;10.432;12.773;13.373;10.876;10.372;12.158;13.17;8.559;11.087;12.301;11.832;14.175;8.794;10.207;12.406;12.109;14.807;10.693;12.168;10.94;13.181;3.0;VALOR
MANTEQ.ENV.NORMAL;;52.499;58.846;57.606;52.883;49.475;44.493;51.533;56.782;56.12;53.063;51.842;50.841;52.222;53.754;53.03;53.41;47.345;52.673;55.255;56.436;53.244;48.759;53.356;50.401;45.133;55.042;57.498;62.859;46.694;49.959;53.899;53.322;52.439;46.794;50.011;56.782;54.574;54.586;58.344;55.743;45.082;51.801;3.0;VALOR
QUESO;;99.335;99.436;99.592;99.515;99.063;99.042;99.236;99.67;99.681;99.345;99.326;99.518;99.3;99.454;99.301;99.376;98.758;99.431;99.61;99.689;99.173;99.495;99.532;99.376;99.122;99.501;99.145;98.888;99.502;99.39;99.315;99.196;99.47;98.432;99.549;99.67;99.736;99.912;99.303;99.344;98.707;99.246;2.0;VALOR
QUESO FRESCO;;92.195;95.204;94.102;92.642;91.037;88.164;91.155;96.564;95.072;93.451;90.594;94.741;93.478;93.143;89.528;91.387;87.423;92.077;94.517;95.974;90.91;93.387;93.231;93.024;91.728;92.556;89.024;92.355;89.19;91.995;92.548;91.984;92.959;88.884;93.048;96.564;95.753;95.458;94.173;92.669;87.45;88.924;3.0;VALOR
Q.FRESCO LIGHT;;58.624;63.794;59.394;59.582;58.067;52.558;55.435;75.926;65.851;61.803;54.711;70.09;64.292;56.786;52.729;54.775;50.891;57.323;61.82;66.833;58.63;56.88;58.544;62.211;59.255;59.417;55.733;50.945;56.032;58.412;58.726;57.819;60.754;59.643;62.242;75.926;64.624;60.66;60.591;58.239;46.41;51.689;4.0;VALOR
Q.FRESCO SIN SAL;;3.025;3.146;2.184;3.487;2.901;3.197;3.398;3.169;0.891;2.808;3.373;2.32;1.778;3.918;3.791;3.827;3.65;3.113;2.576;2.65;5.723;1.747;3.398;2.167;1.368;3.907;2.384;0.328;4.267;4.129;2.793;2.026;3.957;3.039;0.644;3.169;1.378;2.751;2.918;4.028;5.313;3.76;4.0;VALOR
Q.FRESCO BAJO SAL;;12.337;13.862;12.579;10.916;10.799;13.651;13.108;11.972;9.162;11.172;13.869;8.955;9.497;14.583;15.006;14.6;11.387;13.598;12.235;12.36;14.016;15.468;10.416;12.434;11.848;11.327;11.442;10.098;9.447;12.691;11.666;14.01;12.418;5.622;7.428;11.972;11.017;16.042;12.571;16.815;9.468;14.897;4.0;VALOR
Q.FRESCO CALCIO/VI;;9.873;12.96;10.107;10.045;9.698;6.666;5.932;32.244;19.523;11.413;7.982;15.181;18.289;5.542;5.164;5.341;4.214;6.437;12.526;18.929;7.703;11.057;11.285;8.777;12.523;11.321;12.448;5.505;12.629;9.746;10.785;9.901;6.713;6.457;8.212;32.244;16.89;6.742;11.307;6.243;3.856;5.079;4.0;VALOR
QUESO FUNDIDO;;77.282;80.1;76.094;76.293;77.236;76.415;74.929;85.043;86.237;77.572;76.931;76.304;78.872;80.445;73.352;77.079;68.074;74.76;82.518;86.975;74.767;74.175;79.933;80.388;82.478;79.139;78.073;60.22;81.19;79.157;77.201;76.415;75.587;67.843;69.916;85.043;86.33;85.969;80.354;79.426;68.416;72.316;3.0;VALOR
QUESO TIERNO;;60.666;64.991;64.107;60.245;60.918;54.59;58.84;64.539;69.65;63.008;57.749;62.874;61.272;64.772;56.018;60.548;51.669;60.027;66.693;67.325;64.909;69.761;57.931;57.894;50.329;64.909;49.375;61.222;58.813;59.782;61.918;59.506;60.906;51.428;57.94;64.539;69.573;67.718;65.764;62.661;52.88;55.975;3.0;VALOR
QUESO SEMICURADO;;93.825;95.947;94.645;94.413;93.687;90.729;93.686;93.617;95.297;94.722;92.695;94.465;93.658;95.566;92.543;94.094;90.23;94.836;95.341;95.913;94.9;95.113;94.782;92.608;90.978;92.031;92.52;96.174;91.721;93.477;93.877;94.339;94.077;91.114;94.303;93.617;96.446;97.349;94.959;95.978;90.481;92.12;3.0;VALOR
QUESO CURADO;;55.174;63.218;59.059;55.024;52.245;46.872;55.247;52.818;57.597;56.71;53.337;52.048;52.36;62.458;52.38;57.685;43.478;59.624;60.945;58.913;55.25;59.582;63.634;57.421;48.91;42.581;48.744;39.194;47.775;52.527;55.083;54.84;60.988;39.668;51.869;52.818;60.015;66.862;59.851;65.671;45.904;50.955;3.0;VALOR
QUESO DE BOLA;;30.447;37.37;32.93;28.69;29.852;24.592;27.525;46.684;39.128;31.735;28.912;32.323;34.553;31.293;26.23;28.838;19.605;29.274;36.246;40.076;30.945;40.318;30.57;27.715;28.037;34.862;21.321;22.727;34.174;29.279;30.566;30.791;29.535;21.251;25.3;46.684;38.208;39.046;34.672;31.447;19.848;24.7;3.0;VALOR
Q.EMMENTAL+GRUYERE;;23.677;30.758;25.405;23.263;19.998;18.626;22.89;24.526;28.3;24.72;22.407;24.767;24.39;24.308;22.725;23.537;20.192;24.206;24.284;26.805;31.31;27.621;21.676;22.25;13.815;18.189;19.217;19.693;19.313;21.516;24.567;21.522;28.362;16.135;25.444;24.526;26.908;27.529;25.68;24.176;20.459;22.214;3.0;VALOR
QUESO TIPO AZUL;;33.353;37.404;33.653;35.025;29.019;30.259;33.943;30.376;32.618;32.449;34.516;30.986;29.036;37.489;34.649;36.137;29.686;35.162;34.441;34.976;35.8;32.734;37.65;32.873;32.547;32.135;28.963;21.356;31.6;30.402;32.697;33.85;37.737;26.872;31.505;30.376;34.555;39.696;33.282;37.444;26.953;34.658;3.0;VALOR
OTROS TIPOS QUESO;;91.131;94.488;92.282;91.577;89.988;87.395;89.918;94.796;96.023;92.334;89.63;95.245;93.108;91.489;87.958;89.703;86.022;91.208;93.388;95.767;91.972;93.206;92.266;90.817;88.588;89.489;86.691;92.413;88.962;89.542;91.57;91.376;91.966;90.749;93.327;94.796;96.201;96.059;94.469;90.871;83.533;87.191;3.0;VALOR
QUESO LECHE CABRA;;62.29;67.795;63.865;63.841;60.5;55.476;62.375;59.875;64.302;63.527;60.764;61.971;59.825;67.439;60.747;64.235;55.635;64.891;64.668;65.041;68.126;69.384;64.405;57.268;53.42;48.898;51.965;79.162;60.285;61.353;62.533;62.014;63.94;56.717;60.372;59.875;66.456;70.105;64.174;67.702;55.9;59.947;3.0;VALOR
QUESO LECHE OVEJA;;64.499;69.744;68.804;64.59;62.691;57.652;64.994;60.86;66.197;65.313;63.688;58.775;61.984;70.172;64.544;67.489;58.094;67.006;66.223;67.981;68.121;66.033;69.351;64.939;65.0;52.22;67.635;37.154;65.134;63.1;64.665;64.202;65.635;57.886;58.367;60.86;68.276;73.538;66.94;69.806;60.323;63.877;3.0;VALOR
QUESO LECHE VACA;;73.518;77.968;73.924;76.057;73.702;65.849;72.206;77.568;79.205;74.743;72.004;74.376;74.476;76.121;71.081;73.707;65.429;75.3;76.702;78.489;74.934;79.871;70.957;69.758;66.818;87.845;62.903;75.351;71.279;73.462;73.717;73.547;73.922;64.502;73.565;77.568;78.578;79.106;77.99;77.592;65.008;70.211;3.0;VALOR
QUESO LECHE OTROS;;98.945;99.182;99.134;99.193;98.679;98.488;98.765;99.537;99.553;99.044;98.821;99.407;99.017;99.216;98.545;98.886;97.978;99.105;99.434;99.501;98.805;99.156;99.286;98.966;98.738;98.944;98.635;98.295;99.267;98.732;98.953;98.863;99.116;97.865;99.402;99.537;99.491;99.808;99.269;99.115;98.064;98.442;3.0;VALOR
QUESO SIN LACTOSA;;24.353;28.332;27.944;24.463;22.522;19.308;23.716;27.88;26.224;25.874;22.491;24.659;26.311;24.804;22.022;23.46;19.276;25.28;26.89;27.203;27.582;23.116;25.138;24.829;18.808;27.968;16.997;21.575;23.787;23.218;24.35;24.588;25.434;24.8;27.884;27.88;26.76;26.776;26.427;25.357;17.365;21.813;3.0;VALOR
HELADOS Y TARTAS;;85.969;88.039;84.427;86.668;84.751;84.961;84.296;89.889;93.394;86.527;85.289;87.241;88.314;86.398;83.65;85.068;78.194;86.501;88.811;92.043;85.94;86.849;89.183;86.349;82.64;82.334;82.139;87.393;80.433;87.292;87.361;83.882;86.514;80.316;85.944;89.889;93.258;89.99;89.609;87.748;75.341;82.949;2.0;VALOR
HELADOS;;83.39;86.312;82.051;84.011;82.336;81.366;81.5;87.681;91.909;84.392;82.145;85.198;86.558;83.767;80.123;82.008;75.511;83.478;86.144;90.248;83.665;84.282;87.41;83.951;78.767;78.164;78.244;86.236;77.702;83.699;85.31;81.403;83.495;78.162;84.274;87.681;91.708;86.936;87.362;84.631;72.805;79.671;3.0;VALOR
TARTAS;;43.731;49.647;41.131;42.874;41.697;42.057;40.973;52.786;56.101;43.607;44.081;47.426;45.841;45.174;41.626;43.476;29.917;43.216;49.584;55.975;44.933;43.204;44.851;45.305;43.054;41.087;40.067;41.164;42.989;46.845;45.925;41.325;39.423;27.635;38.571;52.786;55.651;53.742;49.702;44.667;29.012;39.857;3.0;VALOR
NATA;;74.506;78.689;75.999;74.703;74.137;69.392;72.079;81.908;84.363;76.352;72.198;84.114;77.817;76.298;67.504;72.055;62.751;73.758;79.097;85.718;77.423;73.959;76.9;73.759;75.097;73.134;66.132;73.392;76.015;77.772;75.987;73.3;69.031;71.916;76.039;81.908;85.367;85.24;81.257;75.63;60.406;65.618;2.0;VALOR
NATILLAS;;43.596;47.879;44.249;45.359;41.86;38.227;38.971;60.299;60.171;46.098;40.505;51.449;52.018;43.146;34.117;38.821;30.224;38.346;52.873;58.239;40.453;40.835;51.759;44.425;41.326;41.597;37.036;50.793;45.112;45.305;44.791;42.955;39.521;31.932;48.778;60.299;59.712;52.359;50.333;39.337;28.735;32.712;2.0;VALOR
FLANES PREPARADOS;;49.836;51.077;46.689;51.328;48.06;50.272;48.28;52.235;58.267;49.62;50.204;43.802;50.599;53.992;47.453;50.858;40.912;47.32;54.985;59.108;56.265;53.351;53.423;46.046;43.799;47.311;40.018;41.189;52.043;49.777;51.467;47.392;48.829;31.308;45.333;52.235;60.373;60.18;55.054;52.584;40.324;46.253;2.0;VALOR
CUAJADAS;;13.989;15.72;15.045;14.111;12.462;12.533;14.219;10.285;15.182;13.825;14.197;5.608;12.55;15.712;15.713;15.714;11.926;15.825;13.352;14.762;12.592;11.871;9.245;15.993;21.794;7.571;31.37;6.246;16.762;12.646;12.018;16.745;14.937;8.137;9.458;10.285;15.909;15.873;11.907;17.17;12.664;15.924;2.0;VALOR
CREMA DE CHOCOLATE;;26.29;29.435;28.813;27.109;26.44;20.687;22.455;39.405;41.104;29.725;22.055;32.539;34.974;26.762;16.4;21.806;17.194;22.177;31.207;38.282;23.762;25.892;29.43;25.264;28.246;27.514;27.618;25.274;29.471;27.287;26.864;26.681;22.38;25.466;31.341;39.405;38.709;30.628;34.232;21.478;18.695;16.427;2.0;VALOR
CREMA CATALANA;;6.028;6.4;6.153;6.647;5.458;5.232;5.78;6.004;7.706;6.031;6.037;6.578;5.539;6.937;5.897;6.435;4.579;6.231;6.897;6.885;8.148;5.818;7.284;4.975;4.001;4.405;3.702;6.288;5.225;4.648;6.352;6.146;6.709;3.397;6.348;6.004;6.793;7.515;7.336;6.576;4.463;5.843;2.0;VALOR
POSTRES CON NATA;;26.341;27.446;27.911;27.248;25.91;23.66;23.087;36.339;39.868;29.116;22.924;30.644;32.443;27.548;18.387;23.162;17.368;23.35;30.431;37.442;25.926;23.042;27.705;24.805;32.589;30.594;27.16;23.595;28.702;26.946;28.554;25.19;21.269;18.195;31.07;36.339;38.502;31.365;33.624;22.248;19.512;17.605;2.0;VALOR
OT.DERIVADOS LACTEOS;;73.084;77.687;77.15;72.517;73.737;65.965;70.686;82.139;81.323;77.292;67.726;82.182;80.141;75.409;61.152;68.609;64.478;70.569;78.264;81.806;72.915;73.071;77.954;73.067;71.444;69.276;67.248;75.296;65.599;72.777;73.702;74.597;72.475;74.279;80.582;82.139;81.388;80.383;78.942;73.53;68.199;60.016;2.0;VALOR
OT.DERIVD.SIN LACTS;;14.998;19.45;17.575;14.413;13.404;10.838;14.522;18.224;16.159;17.583;11.815;28.625;16.869;15.832;9.649;12.87;12.272;14.769;17.448;16.491;14.466;16.42;15.995;14.939;10.888;15.428;13.443;18.319;8.577;16.291;15.271;15.441;14.883;21.615;23.221;18.224;17.084;17.454;17.745;13.487;13.103;9.211;3.0;VALOR
PAN;;99.833;99.854;99.75;99.873;99.849;99.81;99.832;99.772;99.919;99.822;99.847;99.749;99.823;99.888;99.873;99.881;99.715;99.92;99.81;99.89;99.836;99.608;99.907;99.838;99.909;99.883;99.885;99.764;99.671;99.859;99.835;99.808;99.898;99.533;99.799;99.772;99.907;99.937;99.886;99.961;99.757;99.871;1.0;VALOR
PAN FRESCO/CONGELADO;;98.599;99.261;98.3;98.747;98.274;98.102;98.534;98.257;99.366;98.735;98.446;97.842;98.794;99.104;98.514;98.833;97.594;98.78;99.041;99.148;98.537;99.175;98.902;98.261;98.143;98.55;98.912;97.408;98.352;98.898;98.942;98.32;97.904;96.795;98.516;98.257;99.459;99.537;99.007;99.422;98.009;98.475;2.0;VALOR
PAN RESCO/CONG.GRAN;;88.026;90.722;89.325;88.93;87.575;83.493;88.037;87.278;90.146;89.02;87.127;82.453;88.407;91.906;87.559;89.881;84.048;88.973;90.546;89.21;88.876;85.073;91.202;85.517;86.241;90.016;89.366;87.746;87.919;90.904;87.735;87.231;87.18;79.733;84.779;87.278;89.993;93.394;89.552;92.704;89.56;86.921;3.0;VALOR
PAN RESCO/CONG.ENV.;;95.876;97.898;96.196;96.249;94.81;93.669;95.28;97.008;98.493;96.846;94.572;96.559;97.553;96.487;93.567;95.126;93.491;95.817;97.122;97.761;95.943;97.53;96.434;95.984;94.766;94.544;95.447;93.001;93.912;95.119;96.128;96.494;95.954;95.556;97.233;97.008;98.522;97.91;97.616;96.819;93.136;93.329;3.0;VALOR
PAN FRESCO INTEGRAL;;65.226;71.568;67.583;66.437;60.827;59.334;65.528;64.779;69.162;67.412;63.348;66.586;66.456;69.175;65.312;67.247;62.583;66.689;66.998;65.964;66.887;67.445;71.342;60.809;55.063;67.05;63.221;59.256;59.949;64.03;66.753;65.054;64.775;62.276;65.371;64.779;68.989;70.625;67.939;70.097;64.615;64.228;3.0;VALOR
PAN FRESCO NORMAL;;98.355;99.184;98.118;98.606;97.805;97.644;98.241;98.183;99.279;98.569;98.097;97.763;98.588;98.942;98.109;98.561;97.113;98.531;98.941;99.07;98.335;98.952;98.475;98.016;97.991;98.519;98.763;97.032;98.378;98.685;98.752;97.917;97.617;96.609;98.266;98.183;99.411;99.453;98.959;99.274;97.417;98.038;3.0;VALOR
PAN FRESCO SIN SAL;;38.256;42.882;40.898;41.1;34.733;38.871;38.969;36.509;44.057;37.511;41.687;44.833;38.506;41.998;44.491;41.812;34.963;41.884;39.29;39.649;38.43;35.952;43.953;40.344;38.013;36.515;42.345;36.469;34.2;33.119;39.487;42.584;38.254;35.244;48.729;36.509;41.763;44.267;40.091;44.668;28.4;44.572;3.0;VALOR
PAN INDUSTRIAL;;98.38;99.226;98.479;98.202;98.337;97.669;98.071;99.07;99.7;98.701;97.959;99.258;98.918;98.384;97.624;98.008;96.541;98.767;99.065;99.499;98.232;98.362;98.824;98.898;98.643;97.26;97.688;97.815;98.154;98.171;98.347;98.242;98.928;98.298;98.857;99.07;99.729;99.453;99.585;98.92;95.308;97.361;2.0;VALOR
PAN INDUSTRIAL FRES;;91.562;94.553;91.714;91.519;92.556;87.82;89.564;97.625;98.403;93.703;88.772;96.812;95.748;91.992;84.929;88.596;85.004;90.127;95.47;97.653;89.263;90.557;92.777;94.97;93.184;88.498;89.803;91.412;89.714;92.619;91.1;92.045;91.713;92.158;94.868;97.625;98.097;95.941;96.923;90.608;84.345;83.899;3.0;VALOR
PAN IND.F.INTEGRAL;;25.621;28.497;27.567;25.559;25.215;22.15;25.645;26.442;25.305;27.389;23.469;33.213;26.765;26.167;22.856;24.585;25.364;26.149;26.991;24.108;24.928;22.089;17.563;27.812;23.716;26.898;32.205;50.025;23.151;21.961;24.438;28.789;28.207;31.114;29.214;26.442;24.439;25.252;27.767;28.956;24.885;22.475;4.0;VALOR
PAN IND.F.NORMAL;;86.666;90.827;86.907;86.727;87.2;81.927;83.909;94.891;96.533;89.836;82.558;94.435;92.718;87.293;77.174;82.435;77.701;84.412;91.998;95.392;82.454;86.485;88.839;91.494;90.726;84.18;83.516;80.963;85.728;87.873;85.979;87.122;86.948;87.777;92.33;94.891;96.374;93.143;93.48;84.757;77.336;75.625;4.0;VALOR
PAN IND.F.S/CORTEZ;;41.823;44.761;42.744;43.544;41.487;36.708;38.757;49.977;55.459;42.947;40.453;38.181;46.466;42.566;37.781;40.242;32.809;38.518;48.632;51.385;43.445;39.396;40.602;46.133;36.62;35.258;38.003;52.528;36.287;44.112;43.154;40.217;40.971;31.95;34.82;49.977;54.821;49.422;47.297;40.485;30.338;36.84;4.0;VALOR
PAN IND.F.ENRIQUEC;;79.385;85.287;82.441;79.853;78.804;71.318;75.808;90.647;92.349;84.125;73.279;89.978;87.472;80.174;67.168;73.926;69.822;75.967;84.435;90.79;74.028;77.754;80.3;86.398;80.572;77.622;80.858;72.56;76.238;79.482;78.974;80.244;80.241;81.076;86.857;90.647;91.937;86.209;87.824;76.938;68.658;65.59;4.0;VALOR
PAN INDUSTRIAL SECO;;93.508;96.134;94.51;93.36;91.928;91.346;92.797;95.103;96.796;94.255;92.548;93.742;94.684;94.125;92.361;93.272;89.012;94.126;94.833;96.834;93.406;94.365;95.684;92.989;92.537;92.589;92.061;90.754;92.695;92.651;94.194;92.712;94.081;89.138;94.08;95.103;97.415;97.13;95.358;94.97;87.695;91.606;3.0;VALOR
PAN IND.S.INTEGRAL;;40.823;43.136;44.996;40.979;37.52;37.858;40.404;42.057;43.389;41.869;39.601;39.895;42.285;41.019;40.442;40.754;39.491;40.712;41.278;42.207;41.893;41.831;40.697;38.074;36.957;43.071;42.987;42.003;36.704;40.222;41.34;41.13;41.146;38.959;42.219;42.057;41.68;41.948;43.126;42.633;35.381;40.973;4.0;VALOR
PAN IND.S.NORMAL;;92.092;94.774;93.205;91.988;90.548;89.772;91.281;93.863;95.94;92.805;91.185;91.652;93.248;93.032;90.933;92.014;86.775;92.735;93.819;96.074;91.996;92.993;94.796;91.964;91.477;90.459;89.151;89.102;90.787;91.808;92.781;90.991;92.773;86.231;92.481;93.863;96.695;96.642;94.694;93.698;85.269;89.965;4.0;VALOR
BOLL.PAST.GALLET.CERE;;99.631;99.793;99.66;99.652;99.434;99.554;99.576;99.774;99.888;99.625;99.641;99.403;99.683;99.804;99.601;99.707;99.297;99.716;99.756;99.858;99.612;99.674;99.725;99.512;99.716;99.833;99.283;99.847;99.756;99.856;99.569;99.632;99.509;98.929;99.547;99.774;99.886;99.771;99.826;99.81;99.573;99.59;1.0;VALOR
BOLLERIA/PASTELERIA;;96.976;97.864;96.979;96.844;97.463;95.865;96.414;98.544;99.152;97.391;96.434;96.605;97.599;98.187;95.449;96.922;94.381;96.713;98.397;99.124;96.59;98.16;97.729;97.147;96.441;96.607;94.051;97.417;95.516;97.065;97.123;96.995;97.047;93.065;95.6;98.544;99.341;98.76;98.719;98.654;96.238;94.789;2.0;VALOR
BOLL./PAST.ENVASADA;;95.118;96.316;95.094;94.64;95.613;94.134;94.209;97.621;98.671;95.655;94.424;95.36;96.321;96.357;92.838;94.7;90.983;94.863;97.357;98.418;93.766;96.83;96.401;95.418;95.36;94.389;92.503;95.005;93.035;95.728;95.343;94.876;95.122;89.621;94.16;97.621;99.092;97.415;97.813;96.525;93.115;92.088;3.0;VALOR
O.PASTEL/TARTA ENV;;22.946;23.269;24.748;24.674;23.656;19.477;22.623;26.003;24.005;24.044;21.62;25.712;22.238;25.862;20.791;23.409;20.348;21.559;25.3;26.122;25.861;22.047;20.74;24.536;21.723;19.607;20.34;27.963;20.955;22.331;22.663;23.544;24.119;22.589;21.918;26.003;24.709;29.002;25.535;23.463;22.585;19.447;4.0;VALOR
BOLL./PAST.GRANEL;;75.917;80.451;75.33;76.887;75.367;71.039;74.478;81.207;82.088;76.801;75.091;69.564;78.639;79.941;72.634;76.525;68.335;74.722;79.893;82.433;75.261;79.63;78.391;76.307;74.743;74.431;69.21;72.753;73.033;77.08;75.649;76.885;75.291;65.176;71.297;81.207;83.474;82.646;80.198;80.766;70.574;71.11;3.0;VALOR
O.PASTEL/TARTA GRA;;10.156;12.301;10.854;10.574;8.703;8.45;10.315;10.977;10.279;9.94;10.503;8.604;8.383;12.723;10.462;11.365;7.044;11.143;11.281;12.267;14.342;8.911;7.39;11.086;10.366;9.438;8.961;6.241;10.523;11.074;8.8;12.36;10.359;3.873;7.783;10.977;10.48;14.465;10.4;14.167;10.602;9.864;4.0;VALOR
GALLETAS;;96.431;97.837;95.91;96.834;95.426;95.571;95.614;98.788;99.372;96.571;96.258;96.576;97.089;96.908;95.648;96.292;92.476;96.656;98.342;99.199;96.127;95.845;95.799;96.919;96.481;97.739;96.199;97.856;97.724;96.655;96.911;96.318;94.7;90.434;95.773;98.788;99.426;98.441;98.832;96.737;92.762;95.5;2.0;VALOR
GALLETAS ENVASADAS;;96.385;97.775;95.819;96.782;95.423;95.553;95.553;98.788;99.372;96.564;96.163;96.576;97.079;96.888;95.516;96.219;92.468;96.506;98.34;99.198;96.05;95.77;95.795;96.916;96.421;97.738;96.018;97.856;97.722;96.567;96.882;96.241;94.68;90.434;95.74;98.788;99.425;98.436;98.831;96.692;92.754;95.345;3.0;VALOR
GALLETAS SALADAS;;46.061;54.107;46.691;45.663;45.44;38.683;41.899;62.131;60.539;49.725;41.504;55.941;51.957;47.88;36.858;42.599;36.436;42.294;51.587;57.586;47.47;54.097;38.586;47.361;38.872;44.803;41.48;57.044;45.13;44.794;47.6;44.841;45.72;37.501;46.765;62.131;58.189;52.402;51.77;44.194;40.49;35.083;4.0;VALOR
GALLETAS DULCES;;95.661;97.191;94.766;96.3;94.216;94.955;94.73;98.213;99.209;95.627;95.713;95.67;96.167;96.059;95.264;95.663;91.285;95.678;97.857;98.978;95.338;94.422;95.012;96.19;96.197;97.259;95.469;97.805;97.16;95.944;96.242;95.417;93.744;89.067;94.769;98.213;99.274;98.141;98.253;95.87;89.918;95.165;4.0;VALOR
DIETETICAS;;38.476;43.645;40.133;38.905;37.278;32.696;37.28;39.772;45.663;40.725;35.7;33.193;40.658;42.163;34.377;38.399;32.588;36.546;42.335;45.136;37.068;38.741;36.536;38.082;35.082;42.817;41.105;45.04;35.579;38.898;38.615;40.806;35.356;31.013;32.683;39.772;45.967;44.574;44.029;40.494;36.023;33.971;5.0;VALOR
GALLETAS GRANEL;;5.035;5.392;5.037;5.324;4.661;4.883;5.059;4.851;6.066;4.51;5.662;1.033;4.183;5.275;6.485;5.844;5.161;5.452;3.462;5.82;6.519;5.538;5.536;5.178;6.314;3.871;3.566;1.352;4.046;6.07;5.378;4.692;4.286;1.278;1.107;4.851;5.619;6.009;4.662;4.674;5.559;6.874;3.0;VALOR
CEREALES;;67.67;77.514;73.458;67.24;66.115;55.508;62.091;86.697;86.521;73.986;59.603;86.32;79.916;65.449;52.046;59.006;54.331;61.278;74.698;84.996;66.744;68.382;65.862;70.638;69.47;67.912;59.857;75.322;66.844;68.633;68.422;67.302;65.806;72.535;78.616;86.697;86.204;73.273;80.529;56.778;52.198;50.426;2.0;VALOR
